dienststellen_id,offizielle_bezeichnung,abkuerzung,bfs_nummer,verkehrsmittel_abkuerzung,verkehrsmittel_de,verkehrsmittel_fr,verkehrsmittel_it,go_abkuerzung_de,go_abkuerzung_fr,go_abkuerzung_it,e_lv95,n_lv95,e_wgs84,n_wgs84
8260,Grosshöchstetten,GH,608,TRAIN,TRAIN,TRAIN,TRAIN,BLS-ebt,BLS-ebt,BLS-ebt,2614955.348999999929219,1194854.522000000113621,7.634918880000000,46.904631360000003
8275,Affoltern-Weier,AFWE,951,TRAIN,TRAIN,TRAIN,TRAIN,ETB,ETB,ETB,2623643.334999999962747,1212368.300000000046566,7.749855470000001,47.061917080000001
8251,Steffisburg,STEF,939,TRAIN,TRAIN,TRAIN,TRAIN,BLS-ebt,BLS-ebt,BLS-ebt,2613482.700999999884516,1180217.699000000022352,7.615160560000000,46.773000020000005
8250,Schwäbis,SWB,939,TRAIN,TRAIN,TRAIN,TRAIN,BLS-ebt,BLS-ebt,BLS-ebt,2613800.319999999832362,1179070.091000000014901,7.619284600000000,46.762670360000001
8263,Bigenthal,BIGE,626,TRAIN,TRAIN,TRAIN,TRAIN,BLS-ebt,BLS-ebt,BLS-ebt,2614059.944000000134110,1201607.845999999903142,7.623374710000000,46.965398129999997
8287,Mussachen,MUSS,952,TRAIN,TRAIN,TRAIN,TRAIN,ETB,ETB,ETB,2625391.000000000000000,1215512.825999999884516,7.773036340000000,47.090137179999999
8262,Walkringen,WALK,626,TRAIN,TRAIN,TRAIN,TRAIN,BLS-ebt,BLS-ebt,BLS-ebt,2613723.186999999918044,1199621.424000000115484,7.618890170000000,46.947537009999998
8253,Heimberg,HMB,928,TRAIN,TRAIN,TRAIN,TRAIN,BLS-ebt,BLS-ebt,BLS-ebt,2612788.794999999925494,1182203.168000000063330,7.606130710000000,46.790873679999997
8276,Häusernmoos,HAMO,951,TRAIN,TRAIN,TRAIN,TRAIN,ETB,ETB,ETB,2623623.084999999962747,1214220.915000000037253,7.749685370000000,47.078581880000002
8286,Griesbach,GBA,957,TRAIN,TRAIN,TRAIN,TRAIN,ETB,ETB,ETB,2623060.580999999772757,1210409.932999999960884,7.742085100000000,47.044322199999996
8252,Lädeli,LAED,928,TRAIN,TRAIN,TRAIN,TRAIN,BLS-ebt,BLS-ebt,BLS-ebt,2613012.516999999992549,1181174.225000000093132,7.609031670000000,46.781613639999996
8265,Hasle-Rüegsau,HA,406,TRAIN,TRAIN,TRAIN,TRAIN,BLS-ebt,BLS-ebt,BLS-ebt,2616475.777999999932945,1207268.722000000067055,7.655322420000000,47.016262789999999
8255,Oberdiessbach,OD,619,TRAIN,TRAIN,TRAIN,TRAIN,BLS-ebt,BLS-ebt,BLS-ebt,2613668.265000000130385,1187584.426999999908730,7.617809340000000,46.839262540000000
8278,Dürrenroth,DROT,952,TRAIN,TRAIN,TRAIN,TRAIN,ETB,ETB,ETB,2626831.311999999918044,1215649.027999999932945,7.792013450000000,47.091305620000000
8264,Schafhausen i.E.,SHIE,406,TRAIN,TRAIN,TRAIN,TRAIN,BLS-ebt,BLS-ebt,BLS-ebt,2616591.538000000175089,1204845.997999999905005,7.656756640000000,46.994467389999997
8254,Brenzikofen,BK,606,TRAIN,TRAIN,TRAIN,TRAIN,BLS-ebt,BLS-ebt,BLS-ebt,2613134.455000000074506,1185257.831000000005588,7.610745160000000,46.818344760000002
8281,"Wasen i.E., Oberei",WAOI,957,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2625704.000000000000000,1210302.000000000000000,7.776863349999999,47.043254329999996
8267,Ramsei,RAM,955,TRAIN,TRAIN,TRAIN,TRAIN,BLS-ebt,BLS-ebt,BLS-ebt,2620635.205999999772757,1205126.450999999884516,7.709930110000000,46.996876999999998
8256,Stalden i.E.,STAL,612,TRAIN,TRAIN,TRAIN,TRAIN,BLS-ebt,BLS-ebt,BLS-ebt,2614046.016999999992549,1191101.668999999994412,7.622869000000000,46.870893300000006
8266,Lützelflüh-Goldbach,LUGO,955,TRAIN,TRAIN,TRAIN,TRAIN,BLS-ebt,BLS-ebt,BLS-ebt,2618528.881000000052154,1206025.002000000094995,7.682274250000000,47.005021490000004
8283,"Sumiswald, Ey",SUEY,957,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2624105.000000000000000,1208615.000000000000000,7.755733230000000,47.028139780000004
8269,Neumühle,NM,903,TRAIN,TRAIN,TRAIN,TRAIN,BLS-ebt,BLS-ebt,BLS-ebt,2623648.464999999850988,1201665.691000000108033,7.749366350000000,46.965646970000002
8282,"Sumiswald, Forum",SUFO,957,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2624374.000000000000000,1208910.000000000000000,7.759287720000000,47.030783490000005
8285,Gammenthal,GT,957,TRAIN,TRAIN,TRAIN,TRAIN,ETB,ETB,ETB,2622745.027999999932945,1209378.374000000068918,7.737881130000000,47.035054239999994
8268,Zollbrück,ZO,905,TRAIN,TRAIN,TRAIN,TRAIN,BLS-ebt,BLS-ebt,BLS-ebt,2623030.311999999918044,1202782.739999999990687,7.741300560000000,46.975716590000005
8271,Grünenmatt,GRMA,955,TRAIN,TRAIN,TRAIN,TRAIN,BLS-ebt,BLS-ebt,BLS-ebt,2621693.439999999944121,1206411.273000000044703,7.723904230000000,47.008400340000001
8656,"Wyssachen, Dürrenbühl",WYDB,960,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2629324.000000000000000,1214882.000000000000000,7.824793420000000,47.084300859999999
8659,"Wyssachen, Dorf",WYPO,960,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2629637.000000000000000,1214196.000000000000000,7.828870350000000,47.078116500000000
8658,"Huttwil, Schwarzenbach",HWNS,954,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2629652.000000000000000,1217526.999000000068918,7.829285860000001,47.108077529999996
8661,"Rüegsbach, Britternmatte",RUBM,956,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2619727.000000000000000,1211762.000000000000000,7.698277540000000,47.056591279999999
8655,"Schwarzenbach(Huttwil),Bühlweg",SBBG,954,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2629588.000000000000000,1216381.999000000068918,7.828367890000001,47.097781350000005
8662,"Rüegsbach, Dorf",RUPO,956,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2619124.000000000000000,1209346.000000000000000,7.690239240000000,47.034877070000000
8668,"Heimisbach, Post",HEPO,958,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2624503.000000000000000,1206822.000000000000000,7.760872220000000,47.011997229999999
8456,Pilatus Kulm,PIL,1401,CABLE_CAR|RACK_RAILWAY,CABLE_CAR|RACK_RAILWAY,CABLE_CAR|RACK_RAILWAY,CABLE_CAR|RACK_RAILWAY,PB,PB,PB,2662185.000000000000000,1203475.000000000000000,8.255947930000000,46.979432140000000
8450,"Luzern, Bahnhof",LZBH,1061,BUS,BUS,BUS,BUS,VBL,VBL,VBL,2666228.000000000000000,1211448.000000000000000,8.310245690000000,47.050754400000002
8459,Verkehrshaus-Lido,LZVS,1061,BOAT,BOAT,BOAT,BOAT,SGV,SGV,SGV,2668098.855800000019372,1211508.253520000027493,8.334874630000000,47.051106820000001
8471,Rütli,RULI,1215,BOAT,BOAT,BOAT,BOAT,SGV,SGV,SGV,2687864.999090000055730,1202786.003959999885410,8.593292990000000,46.970332960000000
8461,Seeburg,LZSB,1061,BOAT,BOAT,BOAT,BOAT,SGV,SGV,SGV,2668854.000000000000000,1210912.000000000000000,8.344721569999999,47.045665890000002
8455,Fräkmüntegg,FRM,1059,CABLE_CAR,CABLE_CAR,CABLE_CAR,CABLE_CAR,PB,PB,PB,2661814.000000000000000,1204721.000000000000000,8.251241640000000,46.990674100000000
8470,Brunnen (See),BRUS,1364,BOAT,BOAT,BOAT,BOAT,SGV,SGV,SGV,2688741.183239999692887,1205380.772340000141412,8.605312450000000,46.993554089999996
8463,Weggis,WEG,1069,BOAT,BOAT,BOAT,BOAT,SGV,SGV,SGV,2675599.000000000000000,1209410.000000000000000,8.433223490000000,47.031421709999996
8449,Aemsigen,AEM,1401,RACK_RAILWAY,RACK_RAILWAY,RACK_RAILWAY,RACK_RAILWAY,PB,PB,PB,2663358.000000000000000,1202497.000000000000000,8.271227530000001,46.970524500000003
8473,Tellsplatte,TELP,1217,BOAT,BOAT,BOAT,BOAT,SGV,SGV,SGV,2689392.000000000000000,1198774.000000000000000,8.612568110000002,46.934044479999997
8462,Hertenstein (See),HRST,1069,BOAT,BOAT,BOAT,BOAT,SGV,SGV,SGV,2673342.000000000000000,1208878.000000000000000,8.403447029999999,47.026890150000000
8465,Ennetbürgen (See),ENNE,1505,BOAT,BOAT,BOAT,BOAT,SGV,SGV,SGV,2674742.579430000390857,1204554.802310000173748,8.421157819999999,46.987849330000003
8475,Isleten-Isenthal,ISLI,1214,BOAT,BOAT,BOAT,BOAT,SGV,SGV,SGV,2688135.075769999995828,1197174.865679999813437,8.595754370000002,46.919829440000001
8464,Vitznau,VTZ,1068,BOAT|RACK_RAILWAY,BOAT|RACK_RAILWAY,BOAT|RACK_RAILWAY,BOAT|RACK_RAILWAY,SGV,SGV,SGV,2679368.000000000000000,1207006.000000000000000,8.482382720000000,47.009359150000002
8474,Bauen (See),BAUE,1214,BOAT,BOAT,BOAT,BOAT,SGV,SGV,SGV,2686945.075840000063181,1198865.363290000008419,8.580456070000000,46.935190989999995
8467,Beckenried (See),BECK,1501,BOAT,BOAT,BOAT,BOAT,SGV,SGV,SGV,2678914.885490000247955,1202287.522469999967143,8.475604710000001,46.966973670000002
8466,Buochs (See),BUO,1502,BOAT,BOAT,BOAT,BOAT,SGV,SGV,SGV,2675157.752679999917746,1203171.363859999924898,8.426386010000000,46.975359239999996
8485,Hermitage,HRMG,1061,BOAT,BOAT,BOAT,BOAT,SGV,SGV,SGV,2669237.000000000000000,1210567.000000000000000,8.349708550000001,47.042522939999998
8476,Flüelen (See),FLS,1207,BOAT,BOAT,BOAT,BOAT,SGV,SGV,SGV,2690309.412990000098944,1195302.371579999802634,8.623925540000000,46.902695880000003
8469,Treib,TREI,1215,BOAT,BOAT,BOAT,BOAT,SGV,SGV,SGV,2687257.231970000080764,1204655.122359999921173,8.585666289999999,46.987224290000000
8487,Greppen,GREP,1056,BOAT,BOAT,BOAT,BOAT,SGV,SGV,SGV,2675079.000000000000000,1212157.000000000000000,8.426838050000001,47.056188130000002
8468,Gersau (See),GESA,1311,BOAT,BOAT,BOAT,BOAT,SGV,SGV,SGV,2682717.423720000311732,1204972.012419999809936,8.526054090000001,46.990655830000001
8479,Tribschen,LZTR,1061,BOAT,BOAT,BOAT,BOAT,SGV,SGV,SGV,2667796.000000000000000,1210495.000000000000000,8.330737560000001,47.042024230000003
8489,Kehrsiten-Bürgenstock,KEBU,1510,BOAT|CABLE_RAILWAY,BOAT|CABLE_RAILWAY,BOAT|CABLE_RAILWAY,BOAT|CABLE_RAILWAY,SGV,SGV,SGV,2671775.814660000149161,1206201.642070000059903,8.382422460000001,47.002989199999995
8478,Kastanienbaum (See),KABM,1058,BOAT,BOAT,BOAT,BOAT,SGV,SGV,SGV,2668622.736510000191629,1206731.887140000006184,8.341046060000000,47.008092040000001
8480,Kehrsiten Dorf,KEDO,1510,BOAT,BOAT,BOAT,BOAT,SGV,SGV,SGV,2670511.379430000204593,1205892.326499999966472,8.365749730000001,47.000342640000000
8499,Seelisberg (Bergstation),SEE,1215,CABLE_RAILWAY,CABLE_RAILWAY,CABLE_RAILWAY,CABLE_RAILWAY,TSB,TSB,TSB,2687367.000000000000000,1203721.000000000000000,8.586929370000000,46.978808209999997
8492,Luzern Bahnhofquai,LZBQ,1061,BOAT,BOAT,BOAT,BOAT,SGV,SGV,SGV,2666219.051630000118166,1211496.610779999988154,8.310135030000000,47.051192510000000
8505,Luzern Schweizerhofquai,LZSQ,1061,BOAT,BOAT,BOAT,BOAT,SGV,SGV,SGV,2666201.022150000091642,1211767.919629999902099,8.309937400000001,47.053634580000001
8504,Meggenhorn,MEGH,1063,BOAT,BOAT,BOAT,BOAT,SGV,SGV,SGV,2669592.957249999977648,1209591.224979999940842,8.354242310000000,47.033709150000000
8883,"Roggliswil, Post",ROPO,1142,BUS,BUS,BUS,BUS,AVA/rbz,AVA/rbz,AVA/rbz,2633840.000000000000000,1228974.999000000068918,7.885317840000000,47.210847649999998
8882,"Pfaffnau, Post",PFPO,1139,BUS,BUS,BUS,BUS,AVA/rbz,AVA/rbz,AVA/rbz,2634690.000000000000000,1230782.999000000068918,7.896676780000000,47.227065689999996
8885,"Huttwil, Stadt",HWST,954,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2631131.562710000202060,1218179.607460000086576,7.848823180000000,47.113879769999997
8884,"Rüegsau, Dorf",RUEP,956,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2617771.000000000000000,1208230.000000000000000,7.672394760000000,47.024876169999999
8890,"Koppigen, Post",KOPT,413,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2612788.000000000000000,1220094.999000000068918,7.607181150000000,47.131715340000000
8893,"Eggiwil, Dorf",EGDO,901,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2627189.000000000000000,1191702.000000000000000,7.795293420000000,46.875887039999995
8892,"Ersigen, Gemeindehaus",ERPO,405,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2611943.000000000000000,1215942.999000000068918,7.595934540000000,47.094384370000000
8695,"Grasswil, Post",GWPO,988,BUS,BUS,BUS,BUS,ASM Auto,ASM Auto,ASM Auto,2617353.000000000000000,1221772.000000000000000,7.667413960000000,47.146696079999998
8696,"Rumisberg, Bären",RGBN,987,BUS,BUS,BUS,BUS,ASM Auto,ASM Auto,ASM Auto,2615397.000000000000000,1234822.000000000000000,7.642070180000000,47.264124510000002
8700,"Thörigen, Post",THPO,989,BUS,BUS,BUS,BUS,ASM Auto,ASM Auto,ASM Auto,2621940.000000000000000,1224746.000000000000000,7.728033550000000,47.173310579999999
8702,"Seeberg BE, Stalderhof",SEBP,988,BUS,BUS,BUS,BUS,ASM Auto,ASM Auto,ASM Auto,2617460.000000000000000,1222628.000000000000000,7.668857660000000,47.154392789999996
8757,"Fankhaus (Trub), Schulhaus",FHSS,908,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2635734.000000000000000,1201865.000000000000000,7.908179410000000,46.966900129999999
9059,Grüsch,GRUS,3961,TRAIN,TRAIN,TRAIN,TRAIN,RhB,RhB,RhB,2767907.109999999869615,1205630.621000000042841,9.645780009999999,46.980490000000003
9069,Cavadürli,CDUE,3871,TRAIN,TRAIN,TRAIN,TRAIN,RhB,RhB,RhB,2785188.418000000063330,1193897.416999999899417,9.868030000000001,46.870400000000004
8793,"Trub, Dorf",TBDO,908,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2633356.000000000000000,1198896.000000000000000,7.876715480000000,46.940317470000004
9068,Klosters Platz,KLO,3871,TRAIN,TRAIN,TRAIN,TRAIN,RhB,RhB,RhB,2786176.324000000022352,1193795.747999999905005,9.880939990000000,46.869210000000002
9071,Davos Wolfgang,DAW,3851,TRAIN,TRAIN,TRAIN,TRAIN,RhB,RhB,RhB,2784292.776999999769032,1189594.377000000094995,9.854549990000001,46.831959999999995
9060,Schiers,SCRS,3962,TRAIN,TRAIN,TRAIN,TRAIN,RhB,RhB,RhB,2771160.779000000096858,1204336.722000000067055,9.688038860000001,46.968024660000005
9070,Davos Laret,DALT,3851,TRAIN,TRAIN,TRAIN,TRAIN,RhB,RhB,RhB,2785673.799999999813735,1191442.879999999888241,9.873394300000001,46.848195940000004
9078,Davos Wiesen,WIES,3851,TRAIN,TRAIN,TRAIN,TRAIN,RhB,RhB,RhB,2774155.007000000216067,1174113.209999999962747,9.715840000000000,46.695489999999999
9073,Davos Platz,DAV,3851,TRAIN,TRAIN,TRAIN,TRAIN,RhB,RhB,RhB,2781850.359999999869615,1185016.351999999955297,9.820730000000001,46.791469990000003
9057,Malans GR,MALA,3954,TRAIN,TRAIN,TRAIN,TRAIN,RhB,RhB,RhB,2762435.169000000227243,1205163.290000000037253,9.573720000000000,46.977650000000004
9056,Landquart Ried,LQRI,3955,TRAIN,TRAIN,TRAIN,TRAIN,RhB,RhB,RhB,2761519.291000000201166,1202864.145999999949709,9.560870000000000,46.957200000000000
9065,Saas im Prättigau,SAAS,3871,TRAIN,TRAIN,TRAIN,TRAIN,RhB,RhB,RhB,2780637.291999999899417,1197901.114999999990687,9.809950000000001,46.907649990000003
9072,Davos Dorf,DAD,3851,TRAIN,TRAIN,TRAIN,TRAIN,RhB,RhB,RhB,2783419.858000000007451,1187094.003000000026077,9.842110000000000,46.809719999999999
9064,Küblis,KUEB,3882,TRAIN,TRAIN,TRAIN,TRAIN,RhB,RhB,RhB,2777713.171999999787658,1198550.793999999994412,9.771840000000001,46.914279999999998
9075,Davos Frauenkirch,DAF,3851,TRAIN,TRAIN,TRAIN,TRAIN,RhB,RhB,RhB,2780294.250000000000000,1182203.291999999899417,9.799249990000002,46.766599999999997
9067,Klosters Dorf,KLOD,3871,TRAIN,TRAIN,TRAIN,TRAIN,RhB,RhB,RhB,2785699.578999999910593,1195366.958000000100583,9.875330009999999,46.883470000000003
9077,Davos Monstein,DAM,3851,TRAIN,TRAIN,TRAIN,TRAIN,RhB,RhB,RhB,2777464.873999999836087,1176481.254999999888241,9.760009999999999,46.715910000000001
9076,Davos Glaris,DAGL,3851,TRAIN,TRAIN,TRAIN,TRAIN,RhB,RhB,RhB,2778888.873999999836087,1179822.260000000009313,9.779929989999999,46.745570000000001
9095,Klosters Selfranga,SELF,3871,TRAIN,TRAIN,TRAIN,TRAIN,RhB,RhB,RhB,2786475.066999999806285,1192312.445000000065193,9.884250000000000,46.855789999999999
9153,St. Peter-Molinis,STPM,3921,TRAIN,TRAIN,TRAIN,TRAIN,RhB,RhB,RhB,2768995.905999999959022,1188830.186999999918044,9.653849990000001,46.829149989999998
9152,Lüen-Castiel,LUCA,3921,TRAIN,TRAIN,TRAIN,TRAIN,RhB,RhB,RhB,2765898.364000000059605,1189028.195999999996275,9.613340000000001,46.831710000000001
9155,Langwies GR,LAWI,3921,TRAIN,TRAIN,TRAIN,TRAIN,RhB,RhB,RhB,2773091.773000000044703,1187855.154000000096858,9.707139990000000,46.819330000000001
9168,Versam-Safien,VESA,3672,TRAIN,TRAIN,TRAIN,TRAIN,RhB,RhB,RhB,2742850.103000000119209,1185728.017999999923632,9.310299990000001,46.807379999999995
9154,Peist,PEI,3921,TRAIN,TRAIN,TRAIN,TRAIN,RhB,RhB,RhB,2770350.845999999903142,1188907.537999999942258,9.671630000000000,46.829500000000003
9150,Chur Altstadt,CHSA,3901,TRAIN,TRAIN,TRAIN,TRAIN,RhB,RhB,RhB,2759627.649999999906868,1190604.236999999964610,9.531730160000000,46.847415980000001
9157,Arosa,AROS,3921,TRAIN,TRAIN,TRAIN,TRAIN,RhB,RhB,RhB,2771084.819000000134110,1183789.303000000072643,9.679330000000000,46.783290000000001
9171,Ilanz,ILZ,3619,TRAIN,TRAIN,TRAIN,TRAIN,RhB,RhB,RhB,2735081.223000000230968,1181986.058999999891967,9.207440000000000,46.775350000000003
9156,Litzirüti,LITZ,3921,TRAIN,TRAIN,TRAIN,TRAIN,RhB,RhB,RhB,2772865.171999999787658,1185470.835999999893829,9.703269990000001,46.797949989999999
9170,Castrisch,CASR,3619,TRAIN,TRAIN,TRAIN,TRAIN,RhB,RhB,RhB,2737030.990999999921769,1182379.503000000026077,9.233079990000000,46.778489999999998
9178,Sumvitg-Cumpadials,SUCU,3985,TRAIN,TRAIN,TRAIN,TRAIN,RhB,RhB,RhB,2714083.194000000134110,1175846.693999999901280,8.931027230000002,46.724061169999999
9173,Rueun,RUEU,3619,TRAIN,TRAIN,TRAIN,TRAIN,RhB,RhB,RhB,2730361.706999999936670,1181808.104000000050291,9.145610000000000,46.774690000000000
9181,Domat/Ems,DE,3722,TRAIN,TRAIN,TRAIN,TRAIN,RhB,RhB,RhB,2753677.680999999865890,1188860.838999999919906,9.453159999999999,46.833140000000000
9180,Felsberg,FBG,3722,TRAIN,TRAIN,TRAIN,TRAIN,RhB,RhB,RhB,2755793.533999999985099,1190023.110000000102445,9.481280439999999,46.843099410000001
9183,Reichenau-Tamins,REIT,3722,TRAIN,TRAIN,TRAIN,TRAIN,RhB,RhB,RhB,2750606.932000000029802,1187728.541999999899417,9.412550000000000,46.823659999999997
9182,Domat/Ems Werk,EMSW,3722,TRAIN,TRAIN,TRAIN,TRAIN,RhB,RhB,RhB,2751953.751999999862164,1188316.387000000104308,9.430390000000001,46.828639989999999
9175,Tavanasa-Breil/Brigels,TABR,3981,TRAIN,TRAIN,TRAIN,TRAIN,RhB,RhB,RhB,2724056.035000000149012,1179458.156999999890104,9.062430000000001,46.754759999999997
9169,Valendas-Sagogn,VASA,3672,TRAIN,TRAIN,TRAIN,TRAIN,RhB,RhB,RhB,2740232.095999999903142,1183932.531999999890104,9.275459999999999,46.791789999999999
9174,Waltensburg/Vuorz,WAVU,3981,TRAIN,TRAIN,TRAIN,TRAIN,RhB,RhB,RhB,2728429.850000000093132,1181195.952999999979511,9.120150010000001,46.769559989999998
9177,Rabius-Surrein,RASU,3985,TRAIN,TRAIN,TRAIN,TRAIN,RhB,RhB,RhB,2716088.296000000089407,1176831.254999999888241,8.957500000000000,46.732570000000003
8953,"Heimiswil, Oberdorf",HEPT,407,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2616740.000000000000000,1212630.000000000000000,7.658994800000000,47.064480809999999
9176,Trun,TRUN,3987,TRAIN,TRAIN,TRAIN,TRAIN,RhB,RhB,RhB,2718583.686000000219792,1177988.645000000018626,8.990440000000000,46.742539999999998
8962,St. Niklaus b. Koppigen,SNKO,413,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2613224.000000000000000,1219974.999000000068918,7.612924319999999,47.130627430000004
8955,"Kaltacker, Ramisberg",KAPO,407,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2617669.000000000000000,1214082.000000000000000,7.671280520000000,47.077517399999998
8965,Oberösch,OBOE,405,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2612929.000000000000000,1217551.999000000068918,7.608967180000000,47.108838720000001
8954,"Burgdorf, Fischermätteli",BDFM,404,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2615247.000000000000000,1210906.000000000000000,7.639283320000000,47.049009400000003
8957,"Thunstetten, Schloss",TNSS,342,BUS,BUS,BUS,BUS,ASM Auto,ASM Auto,ASM Auto,2623866.000000000000000,1228230.000000000000000,7.753622750000001,47.204581390000001
8964,"Niederösch, Oberdorf",NIPO,405,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2613368.000000000000000,1218414.999000000068918,7.614776320000000,47.116592610000005
9179,Disentis/Mustér,DIS,3982,TRAIN,TRAIN,TRAIN,TRAIN,RhB,RhB,RhB,2708324.813999999780208,1173629.428000000072643,8.855191530000001,46.705079449999999
8967,"Kirchberg BE, Post",KIPO,412,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2611052.000000000000000,1214787.000000000000000,7.584170880000000,47.084001650000005
8961,"Bützberg, Wyssenried",BUWY,342,BUS,BUS,BUS,BUS,ASM Auto,ASM Auto,ASM Auto,2622290.000000000000000,1228503.999000000068918,7.732835680000000,47.207100799999999
8966,Rudswil,RUDS,405,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2612565.000000000000000,1216802.999000000068918,7.604150840000000,47.102108530000002
8960,"Bützberg, Tell",BUTE,342,BUS,BUS,BUS,BUS,ASM Auto,ASM Auto,ASM Auto,2623086.000000000000000,1229277.000000000000000,7.743381589999999,47.214026380000000
8963,Oeschberg,OEBE,413,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2613056.000000000000000,1219715.999000000068918,7.610702600000000,47.128301090000001
8969,"Burgdorf, Spital",BDSP,404,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2613963.000000000000000,1210775.000000000000000,7.622381750000000,47.047859230000000
8985,"Aeschau, Dorf",AEBR,901,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2624635.000000000000000,1195350.000000000000000,7.761987749999999,46.908800790000001
8968,"Burgdorf, Hallenbad",BDHB,404,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2614568.000000000000000,1211625.000000000000000,7.630370650000000,47.055491990000000
8999,"Oberönz, Kreuzstr.-Burgäschi",OZKB,979,BUS,BUS,BUS,BUS,ASM Auto,ASM Auto,ASM Auto,2618232.000000000000000,1224454.000000000000000,7.679110810000000,47.170796419999995
8984,"Emmenmatt, Obermatt",ETOT,903,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2624084.000000000000000,1200098.999000000068918,7.755006280000000,46.951538820000003
8998,"Bleienbach, Post",BLPO,324,BUS,BUS,BUS,BUS,ASM Auto,ASM Auto,ASM Auto,2623802.000000000000000,1226002.999000000068918,7.752660690000000,47.184552629999999
9000,Chur,CH,3901,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2759397.950999999884516,1191228.459999999962747,9.528937730000001,46.853084160000002
9003,Maienfeld,MF,3953,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2758972.584999999962747,1207982.709000000031665,9.529216090000000,47.003840550000000
8989,"Oberfrittenbach, Aeugstmatt",OFAM,902,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2627343.000000000000000,1203189.000000000000000,7.798002380000000,46.979207600000002
9002,Landquart,LQ,3955,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2760969.260999999940395,1203988.139999999897555,9.554044690000000,46.967440429999996
8988,"Schüpbach, Dorf",SPDO,907,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2622557.000000000000000,1197470.000000000000000,7.734817350000000,46.927944140000001
9004,Bad Ragaz,BRAG,3291,TRAIN,TRAIN,TRAIN,TRAIN,SBB,CFF,FFS,2757129.729999999981374,1208653.283000000054017,9.505224979999999,47.010309480000004
8991,"Gohl, Mettlen",GOME,902,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2628325.000000000000000,1201312.000000000000000,7.810791870000000,46.962282810000005
9006,Chur Wiesental,CHWI,3901,TRAIN,TRAIN,TRAIN,TRAIN,RhB,RhB,RhB,2759563.878000000026077,1192214.495000000111759,9.531457509999999,46.861910909999999
8990,"Bärau, Dorf",BADO,902,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2628358.000000000000000,1197967.000000000000000,7.811017230000000,46.932192870000002
8993,Lüderenalp,LUAP,957,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2629479.000000000000000,1205768.000000000000000,7.826242660000000,47.002314429999998
8992,"Gohl, Gmünden",GOGM,902,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2629563.000000000000000,1203620.000000000000000,7.827207500000000,46.982989449999998
8994,Mettlenalp (Napf),MEAP,908,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2638244.000000000000000,1204861.000000000000000,7.941412090000000,46.993709279999997
8997,"Gohl, Obeningohl",GOOG,902,BUS,BUS,BUS,BUS,BLAG,BLAG,BLAG,2628906.000000000000000,1202038.000000000000000,7.818471550000001,46.968788210000000
9053,Untervaz-Trimmis,UVAZ,3945,TRAIN,TRAIN,TRAIN,TRAIN,RhB,RhB,RhB,2761504.780999999959022,1198613.263999999966472,9.559170000000000,46.918979999999998
9051,Haldenstein,HALD,3901,TRAIN,TRAIN,TRAIN,TRAIN,RhB,RhB,RhB,2759643.322999999858439,1193890.158000000054017,9.533085659999999,46.876959559999996
